Timestep,IMU1_tick,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_tick,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_tick,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_tick,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_tick,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,move,label
3513,281286,-31855,-4159,-2112,-2121,-463,-976,281286,-27068,9460,15156,10019,-5636,21506,281285,31760,9833,-9744,-6788,6744,21626,281285,13713,-29400,11152,-2894,2598,6326,281327,9544,23648,18768,6846,1007,-1284,63,0
3514,281329,-31863,-4535,-2504,-2032,5187,-1856,281329,-28038,13552,10888,9577,-2828,20986,281328,-28264,10777,-8960,-6242,10754,20752,281328,15513,-28520,9376,-1504,1140,7462,281370,2984,28712,19296,6721,-509,-2642,63,0
3515,281372,32497,-5256,120,-1228,6147,-1744,281372,-26404,13038,11930,8955,-6138,21816,281371,-29432,11377,-6976,-5432,8954,22060,281371,10737,-29824,12664,89,-5642,8558,281413,7992,24440,20528,7721,-365,-2970,63,0
3516,281415,-31575,-4007,-808,-3050,11511,-3086,281415,-25146,15912,12450,9727,-1464,21638,281414,-24160,14761,-7232,-6644,11076,21806,281414,16265,-30840,6048,865,-2720,8600,281456,7640,28808,15664,7761,-597,-4724,63,0
3517,281458,30833,-4584,2304,-352,6409,-1324,281458,-21756,19060,10060,8653,-4626,22958,281457,-23424,17697,-9000,-5650,8966,20918,281457,9689,-29984,11712,1627,-6924,10650,281499,3568,25880,17752,10430,1653,-5244,63,0
3518,281501,31953,-1432,2160,-56,13093,-2112,281501,-20838,19360,10406,8229,-2454,23838,281500,-24312,16809,-6640,-5860,9576,22342,281500,8569,31816,9528,2323,-1966,10794,281542,8320,27104,16776,11996,3215,-4582,63,0
3519,281544,29961,-2896,3728,1926,11669,-1560,281544,-17142,20926,9800,5791,-4344,24886,281543,-20696,18889,-7608,-6228,8176,22348,281543,12601,-29696,9256,2924,3096,10164,281585,40,31304,18352,11884,3281,-5310,63,0
3520,281587,27937,-2896,4856,3556,9597,-452,281587,-12844,22722,10600,9364,468,26386,281586,-15568,20177,-6896,-7780,4282,22902,281586,6961,31952,13200,2544,400,13320,281628,9480,24432,16552,14676,5725,-2546,63,0
3521,281630,28113,-4136,3224,2014,11237,-2104,281630,-11512,24198,7540,10722,3990,26960,281629,-11360,23305,-5760,-12863,-584,23216,281629,9433,-30192,11064,1704,3638,13384,281671,-2128,-31160,4072,12033,-791,-5432,63,0
3522,281673,22489,-5080,3688,3008,8949,-190,281673,-11584,24512,9918,10746,68,28560,281672,-12008,27209,-6856,-13215,-1562,25812,281672,1737,31192,10360,2390,2646,14056,281714,10360,22672,18512,14948,9811,-5356,63,0
3523,281716,27065,-2080,5832,3366,12346,854,281716,-8212,27390,11492,10551,-1848,28622,281715,-10976,21961,-8656,-7997,-774,24532,281715,4905,-29976,11528,4926,7660,15636,281757,4208,-31536,10392,13486,373,-8176,63,0
3524,281759,24545,-3504,6144,3488,11165,-126,281759,-3260,27820,8074,6699,-5552,26554,281758,-6096,26337,-6360,-6424,3928,25320,281758,4809,-31144,10920,1116,60,15880,281800,2000,26064,15488,14179,-6395,-9160,63,0
3525,281802,26945,-4776,4432,3874,9574,444,281802,-5476,27030,3734,7919,-1842,24596,281801,-976,29729,-4152,-6610,62,22646,281801,2641,-31472,18112,4434,572,14206,281843,3704,31593,-416,9041,-15707,-1750,63,0
3526,281845,22001,-2984,3984,-309,-3448,1400,281845,-7508,23568,5610,12509,-5500,19048,281844,-4872,26009,-4128,-2336,5822,17204,281844,-4463,-28960,8712,-793,-4560,13158,281886,-9272,28000,2136,9955,-12913,-4750,63,0
3527,281888,29177,-6768,1440,-6755,-1539,-42,281888,-6238,31200,10494,7143,-4472,14402,281887,-1584,29081,-4272,-1963,-924,14236,281887,-9783,-30280,13512,3324,2724,3910,281929,3656,29552,4024,5883,-2813,-3160,63,0
