Timestep,IMU1_tick,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_tick,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_tick,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_tick,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_tick,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,move,label,person_id,qw,qx,qy,qz,roll,pitch,yaw,bgx,bgy,bgz,acc_lin_x,acc_lin_y,acc_lin_z
48,295958,22417,-3383,-15392,-5027,-523,-1294,295958,-22748,22658,8602,8990,342,20010,295957,-29144,16336,1232,-7862,2210,19786,295957,9145,-30944,11664,-1742,1094,3602,295999,4984,28976,12848,3977,-1775,-358,1,0,IMU_label_0_hansol,-0.2417670679775873,-0.33545148701198085,-0.07159037040396574,-0.9076870625763014,0.36495323130643353,-0.6118142487364822,2.5045450915366025,0.0,0.0,0.0,22411.36751564249,-3385.8651653004067,-15399.499088743725
49,296001,30417,-1015,-12528,-436,17980,888,296001,-20058,22404,8180,6774,2652,20418,296000,-28360,16264,8,-6669,-1830,19064,296000,8369,-29712,11784,-1514,1268,3144,296042,4392,29488,13592,2555,-1056,434,1,0,IMU_label_0_hansol,0.10677720001523847,0.9067628496825669,-0.20327664447992813,-0.3536359283238019,2.707101283689788,0.6409001706664542,-0.5873184781154082,0.0,0.0,0.0,30422.863564928874,-1018.3089112617218,-12520.869775823337
50,296044,17489,-1199,-9320,5486,-20762,5722,296044,-19846,24974,5642,8376,6478,21812,296043,-26560,18256,2000,-6983,-3922,19984,296043,8065,-31488,11072,-271,-410,2952,296085,5192,29120,13296,3107,-169,-840,1,0,IMU_label_0_hansol,-0.32220725625360386,-0.35227081805892013,-0.4214255377180913,-0.7710306549811371,1.1460293140760454,-0.27510757337426883,2.1717608436152247,0.0,0.0,0.0,17486.33601895063,-1207.5991811552578,-9323.889430890267
51,296087,27033,-3479,-5208,9968,-14636,6872,296087,-16434,27364,4950,6294,3088,23238,296086,-22872,20752,1768,-4843,-2386,21018,296086,8713,-31456,12592,-910,2086,3640,296128,8328,29792,11976,3951,-653,-2646,1,0,IMU_label_0_hansol,0.13739199528543808,-0.9174983520976416,-0.031121210629632756,0.3719565616823343,-2.7597692014921638,0.7395932101640669,0.2173645750198213,0.0,0.0,0.0,27039.60955906913,-3476.3005691972858,-5201.27711472093
52,296130,-32055,-2743,-5712,4736,20506,2730,296130,-13070,27908,4618,5122,1500,22616,296129,-20832,23400,3168,-3365,-2976,20186,296129,7585,-31592,11576,-1208,936,5998,296171,4272,30392,13280,3585,-2159,-4506,1,0,IMU_label_0_hansol,0.18762009626280773,-0.33706727075421167,0.33363887790320834,-0.8601566448131003,-0.9050105513368657,-0.4719978371166206,-2.4793122181301337,0.0,0.0,0.0,-32059.458756101074,-2736.1309851285073,-5717.395045222131
53,296173,30369,-4375,-2480,4666,20720,2180,296173,-9468,30096,5374,6546,2506,22642,296172,-20664,23720,2808,-3379,-2812,20136,296172,6881,-31656,10952,-788,114,7868,296214,6048,29736,12392,4825,-175,-7198,1,0,IMU_label_0_hansol,-0.1614157053338885,0.9082375664511445,0.030077142772617124,-0.38489590598121687,-2.689601203183846,0.7607211695013121,0.24955338090031834,0.0,0.0,0.0,30375.76113595887,-4371.897560821274,-2473.6099846705583
54,296216,30073,-4192,152,5650,21332,1292,296216,-7778,29526,4374,5798,1162,21698,296215,-16368,25280,3904,-3012,1690,20668,296215,9113,-31088,10512,162,2972,9222,296257,6616,30552,11656,5473,-1089,-7818,1,0,IMU_label_0_hansol,-0.2393969123409037,0.33603684310896126,-0.3070908627522692,0.85759172130395,-0.86539045890998,-0.443752590647683,-2.3895063106886663,0.0,0.0,0.0,30068.789695061816,-4185.256854017189,146.2577270350066
55,296259,28689,-3408,328,5772,15676,282,296259,-5252,30466,4114,4279,-1064,20604,296258,-13512,25952,3776,-1548,1038,21054,296258,6729,-32480,10112,1238,860,11104,296300,2856,28648,13216,5150,1263,-8362,1,0,IMU_label_0_hansol,0.15613120706649516,-0.8905193096021162,0.06414833103057987,0.42247295420147396,-2.781319397179237,0.8827242247861681,0.02783099878102445,0.0,0.0,0.0,28696.57536018238,-3405.804547610757,333.8278890806391
56,296302,28409,-4727,-1400,5250,15166,366,296302,-6362,29242,1932,1368,404,18984,296301,-13928,28128,4792,-3976,192,20330,296301,1161,-32056,14040,1201,-974,11212,296343,2288,30424,9872,6395,-847,-9612,1,0,IMU_label_0_hansol,0.2219669657427925,-0.3521424582480253,0.3063644631652768,-0.856076615103711,-0.8787679770919947,-0.4858003580636979,-2.4023037322817204,0.0,0.0,0.0,28404.421115592362,-4720.322937475184,-1405.5336279097603
57,296345,28465,-4672,640,2994,12127,-180,296345,-6568,30472,3110,2015,-3798,18406,296344,-13488,27168,5016,-5184,3020,17844,296344,2913,-31288,11680,-198,1594,12446,296386,-4016,30104,7816,7121,-3601,-10462,1,0,IMU_label_0_hansol,-0.22355755535047328,0.876971723406274,0.007680476276812133,-0.4253041571342924,-2.5041436190761748,0.83683277294251,0.3088985819941344,0.0,0.0,0.0,28472.281686540402,-4668.0906732569565,645.278692050684
58,296388,27289,-4880,1304,2170,13921,-198,296388,580,27916,4116,-147,-5944,16232,296387,-7872,27440,5696,-3966,4030,15660,296387,-11303,-30224,10904,441,-13928,18370,296429,96,28744,8624,6377,-2217,-9300,1,0,IMU_label_0_hansol,-0.15020477659036388,0.3918650517319389,-0.2739822983252513,0.8653403992215876,-0.8286840954762027,-0.6383689892296032,-2.5091849816370786,0.0,0.0,0.0,27283.15635043152,-4874.195483994569,1298.6774312699604
59,296431,25345,-4336,3752,1134,9867,-502,296431,-3660,28196,894,5879,-1116,13764,296430,-7456,27856,5616,-4078,4060,15524,296430,625,-26584,5000,-4289,-4980,9222,296472,-3808,-31352,7880,3197,-3525,-6716,1,0,IMU_label_0_hansol,0.2693165653242951,-0.857899159249643,-0.03332851633060726,0.43631047454751865,-2.3386150753969925,0.8193012298979296,0.4422576430843101,0.0,0.0,0.0,25352.165414516137,-4331.183208178623,3756.650347899238
60,296474,29033,-5296,3216,-602,9432,56,296474,-4090,29002,1774,5613,-5074,12796,296473,-11888,25584,7032,-2991,-5072,11248,296473,-3415,29472,14976,2075,-3426,8514,296515,-2632,30840,10928,4236,245,-4566,1,0,IMU_label_0_hansol,-0.02111773682791189,-0.46181946265497476,0.2456910974416245,-0.852005111335764,-0.7226047836983142,-0.9228450149395268,-2.8196946538389907,0.0,0.0,0.0,29025.180942549323,-5292.0856268358675,3211.5603595261086
61,296517,29329,-4712,4128,-2300,12126,230,296517,-2578,-32756,3728,4999,-5056,9918,296516,-11736,27656,6320,-2235,-4052,9322,296516,-1327,-30952,11968,-2121,-2300,6676,296558,-208,31944,7112,3715,-567,-2912,1,0,IMU_label_0_hansol,-0.31167796644542767,0.8416788019981232,0.14859159774289288,-0.4151556052610413,-2.1891198200950748,0.6513114271441778,0.6943955887975297,0.0,0.0,0.0,29334.94508435986,-4705.6448716224995,4132.520917991088
62,296560,30817,-4760,5496,-2256,8903,-250,296560,542,30446,1392,4841,-2926,5240,296559,-10744,30176,6792,-1298,1280,8152,296559,-3015,-30816,11824,-1626,336,3852,296601,-2496,29656,8144,3045,-105,-2970,1,0,IMU_label_0_hansol,0.047991265932935775,0.48390674446489607,-0.17554862285875067,0.8559870221375651,-0.4955775548344119,-1.007099060288962,-2.9766381420791204,0.0,0.0,0.0,30808.710582053092,-4757.50824701924,5491.390542178643
63,296603,31313,-4912,6440,-3072,10489,-230,296603,1236,31892,2186,5005,-1696,4360,296602,-7080,30280,6064,-1356,632,7396,296602,-4327,-31936,10216,-1887,-2128,4274,296644,-2800,30832,6024,3705,-1423,-3310,1,0,IMU_label_0_hansol,0.32285134711104385,-0.8266291759273716,-0.18591091161770243,0.4217681188943677,-2.1337004822709718,0.6153550588976695,0.7893798116116402,0.0,0.0,0.0,31318.660873890643,-4905.227730733514,6444.273319552635
64,296646,31673,-4688,6896,-3676,12455,-462,296646,1892,31276,1676,4834,2844,3260,296645,-7752,31256,7168,-223,-1444,6260,296645,-2447,-31848,11280,-1555,-3574,3258,296687,-5416,30120,6560,2883,-2159,-3282,1,0,IMU_label_0_hansol,-0.03817130472933008,-0.4953305852581479,0.159310541477454,-0.8531182298938652,-0.4718812064481248,-1.0300277725034124,-2.9605461900273493,0.0,0.0,0.0,31664.592628657316,-4685.705178932179,6891.503302590189
65,296689,32017,-4016,7328,-3494,8095,-884,296689,1124,-32355,-260,5490,3902,3150,296688,-7536,30600,6296,-1507,-2336,5576,296688,-3535,-32008,10800,-1543,-2732,3892,296730,-6136,31728,5152,5097,-6373,-6026,1,0,IMU_label_0_hansol,-0.42636363787167353,0.7728823807659604,0.2538874631243752,-0.39548455073573047,-1.930748068031893,0.4058820676573289,0.9177184681123258,0.0,0.0,0.0,32020.871952926285,-4007.567506580171,7331.173549981277
66,296732,-31935,-3680,8400,-2664,7591,-874,296732,3046,32052,1096,3557,-916,3090,296731,-6704,31312,6704,-103,-2172,5904,296731,-1695,-32032,9248,-1937,-3246,4534,297473,-3944,32280,2880,-115,-8,126,2,0,IMU_label_0_hansol,-0.03170592074233687,0.4934419489630465,-0.18313319622212437,0.8496893609048544,-0.6549355067985437,-0.9736293311225238,-2.711192958759335,0.0,0.0,0.0,-31943.109432063375,-3676.641195705164,8395.626679803514
67,297475,-32343,-2944,9240,-1520,1300,6,297475,5350,32283,-2312,293,-458,684,297474,-3488,32080,6048,676,872,116,297474,-3383,-32128,10840,-450,174,208,297516,-5928,31608,3760,155,-2157,-412,2,0,IMU_label_0_hansol,0.48928024432460193,-0.5034225999671895,-0.676128313584509,0.2236538216201566,-2.0579410197521457,-0.45164666246840085,1.5867362974116088,0.0,0.0,0.0,-32347.280089603664,-2936.2030578921895,9244.130243452213
68,297518,-32735,-3752,8776,-1372,1637,-274,297518,4602,32131,-2410,1488,1698,292,297517,-3744,31936,6560,840,436,8,297517,-3159,-31704,11624,44,421,-180,297559,-5064,31328,4240,37,-281,-132,2,0,IMU_label_0_hansol,0.24415496208538925,-0.41864767494384064,0.13385086174004465,-0.8644110281368731,-0.6175710732879566,-0.7186998172955679,-2.3525040116028575,0.0,0.0,0.0,-32741.456763379112,-3747.725927165944,8769.982285126574
69,297561,-32727,-3824,9032,-1990,1953,-30,297561,5216,32101,-2264,751,-568,1158,297560,-4112,31776,7168,539,-647,-80,297560,-2703,-32432,10760,-204,116,636,297602,-4944,32120,3632,-360,428,66,2,0,IMU_label_0_hansol,-0.3928166211430372,0.4144672757972755,0.7876995328650093,-0.23117401534601364,-2.273746831064929,-0.4414100753386156,1.9656759916365796,0.0,0.0,0.0,-32731.18954610865,-3817.235268903995,9037.732059038839
70,297604,-32079,-3440,9000,-1602,2124,130,297604,5180,32517,-2274,1468,1348,964,297603,-4360,31936,6632,166,448,426,297603,-3039,-32144,11096,-90,572,646,297645,-4880,31648,3672,-166,73,-120,2,0,IMU_label_0_hansol,-0.38204514715322374,0.4742720718568211,-0.16474170722500628,0.7758657598411598,-0.8946411061410998,-0.6561431063303895,-1.9027435849413432,0.0,0.0,0.0,-32084.982697690622,-3433.939278607046,8995.137349615474
71,297647,-32319,-3544,8744,-1732,1926,80,297647,5286,32025,-1788,1150,270,1390,297646,-3912,31952,7168,368,1368,712,297646,-2983,-31816,11160,108,314,850,297688,-6640,31816,4064,-369,-206,612,2,0,IMU_label_0_hansol,0.40042407646969613,-0.30784637399117776,-0.8228727244816971,0.2603298836244961,-2.2489587818309142,-0.5221131740904391,2.1713118613475797,0.0,0.0,0.0,-32323.890702665383,-3537.380757188974,8749.332638771752
72,297690,-32127,-3960,8384,-1096,1776,182,297690,5778,32315,-2084,147,-970,1044,297689,-4032,32312,6864,-156,627,-266,297689,-4399,-31680,11680,40,86,398,297731,-4504,32048,4360,-260,136,662,2,0,IMU_label_0_hansol,0.5324483412094911,-0.5157949449922836,0.1905207870600137,-0.6435496627003247,-1.10909292960731,-0.4791154139874431,-1.4588985673730706,0.0,0.0,0.0,-32131.520810454964,-3952.208739136251,8380.12328602992
73,297733,-32335,-3552,8120,-1254,1410,250,297733,5188,32439,-1536,240,228,344,297732,-2968,31768,7168,320,1919,-412,297732,-4775,-31472,11360,-34,43,-14,297774,-5384,31688,3728,-315,-488,332,2,0,IMU_label_0_hansol,-0.3679338383678598,0.12369172168708195,0.894910032104617,-0.22013878124604203,-2.487265602078037,-0.6486067519101982,2.6397154747260396,0.0,0.0,0.0,-32340.923968539475,-3547.24348498846,8126.2010116844585
74,297776,-32279,-3736,8960,-354,2160,270,297776,5508,32115,-1764,664,971,-412,297775,-3688,31952,7024,532,463,-266,297775,-3471,-31824,11328,20,1307,-884,297817,-5696,31880,3928,-558,712,718,2,0,IMU_label_0_hansol,-0.8454945515379167,0.389434298702825,-0.2992807359446785,0.20954935315086817,-0.9873059518848338,0.3499693893304294,-0.6755837240334348,0.0,0.0,0.0,-32275.637603206622,-3728.312004901477,8954.924627758333
75,297819,-32471,-4360,9048,-1050,2068,208,297819,5150,32225,-2116,1162,571,-116,297818,-4120,32272,6872,270,1229,-244,297818,-3311,-32112,11152,124,2075,-968,297860,-5384,32080,3656,-87,-244,348,2,0,IMU_label_0_hansol,0.386005998580903,0.18496816632949126,-0.8921769424095539,0.14424441041858416,-2.9697903074692484,-0.8362464891608542,-2.8092270484059028,0.0,0.0,0.0,-32478.277834184482,-4358.876300787061,9054.476172780627
76,297862,-31879,-4144,9128,-628,1660,288,297862,5950,32325,-2036,466,172,132,297861,-3784,32072,6664,838,713,-206,297861,-3455,-32296,11432,34,211,-220,297903,-5328,31688,3968,-304,262,518,2,0,IMU_label_0_hansol,0.8852844854061933,-0.39999021071084706,0.22639547130907092,-0.0708823095371982,-0.9083130546211023,0.3513273024838015,-0.3326632160646756,0.0,0.0,0.0,-31875.62509693974,-4136.740086760985,9122.336602316776
77,297905,-32439,-3744,8704,-1022,1293,-34,297905,5134,32201,-2434,1112,1629,-90,297904,-3672,32400,6632,560,1569,-254,297904,-3495,-31704,11856,204,1331,-462,297946,-6344,31472,4232,-359,-426,578,2,0,IMU_label_0_hansol,-0.3726289698965016,-0.5212234851386319,0.7424439475359736,-0.19557789778247173,2.990937971450223,-0.8590031952759758,-1.8483026175645803,0.0,0.0,0.0,-32446.425515296436,-3744.9613918705777,8710.333074488439
78,297948,-32503,-4408,8680,-1364,2125,-214,297948,3944,32251,-1806,-25,-168,330,297947,-3656,32096,6544,996,1659,-554,297947,-4311,-31640,10800,38,743,-600,297989,-6136,30896,4208,-228,614,872,2,0,IMU_label_0_hansol,-0.9336137552584575,0.28108406159590504,-0.2217423465018932,-0.013690802634792403,-0.6091225109895637,0.43536341362053627,-0.10950602763141828,0.0,0.0,0.0,-32498.8641439933,-4402.912543072535,8672.70734195745
79,297991,-32351,-3152,8904,-1670,2204,230,297991,5130,-32169,-1766,621,-1027,-252,297990,-3960,31448,6928,522,695,-1400,297990,-3599,-32112,11856,132,2179,-2106,298032,-4720,32256,3320,-225,-638,296,2,0,IMU_label_0_hansol,0.3125848798836371,0.5641527293858218,-0.7641205948659234,0.011920876494918341,2.747490943925821,-0.5134157597285298,-1.7649306872909312,0.0,0.0,0.0,-32355.816589875667,-3155.280062115009,8911.887460853393
80,298034,-31895,-3040,9328,-210,1666,426,298034,6302,32147,-2416,-263,-571,-808,298033,-4000,32256,6568,534,383,-488,298033,-2271,-32576,10984,208,1239,-1490,298075,-6216,31616,4544,-476,824,640,2,0,IMU_label_0_hansol,0.8169819305368125,-0.20435140949309594,0.11613345853518678,0.5265871688744267,-0.2335374631958515,0.4169520727288006,1.0954509311174885,0.0,0.0,0.0,-31891.02854667294,-3037.9249713097142,9319.27691576173
81,298077,-32159,-4104,8576,-642,1530,278,298077,6070,31833,-3120,12,1255,-552,298076,-4944,32128,6632,832,971,-216,298076,-2183,-32016,10912,-102,775,-388,298118,-6056,30984,4328,-848,1980,1366,2,0,IMU_label_0_hansol,-0.221659928149204,-0.7822374863936906,0.5816870089175908,0.02473084693003579,2.746479944597844,-0.22097663055878025,-1.2344042123241328,0.0,0.0,0.0,-32161.149447143594,-4107.682913246225,8584.830991519653
82,298120,-31487,-3656,8320,-318,1476,212,298120,6234,31979,-1514,-653,-575,-202,298119,-4304,31552,6376,-22,3257,-1050,298119,-3775,-31464,11312,202,827,-480,298161,-4024,31816,3296,-948,1658,1726,2,0,IMU_label_0_hansol,-0.74264692440632,0.05175483988037525,-0.0726667174655228,-0.6637141933027922,0.019902947317742083,0.17756386862939588,1.4604346938714197,0.0,0.0,0.0,-31485.26782912914,-3656.192099703381,8310.349452554357
83,298163,-32015,-2592,7728,-2,298,690,298163,5908,32217,-1854,-470,187,-1086,298162,-3304,31768,5504,416,3455,-1532,298162,-2703,-31512,11832,114,2377,-1162,298204,-6488,31688,4632,-1612,590,1686,2,0,IMU_label_0_hansol,0.5347427052057971,0.2035110817998079,-0.34680762927582515,-0.743207876095201,0.8254804782442283,-0.06845707868843853,-1.9241834068368933,0.0,0.0,0.0,-32015.67081037966,-2599.1897695324105,7721.364669433415
84,298206,-30279,-2848,6752,336,734,906,298206,7146,31997,-1508,-1101,-893,-2026,298205,-2632,32280,5000,-96,3855,-2132,298205,-4151,-31688,12440,-74,453,-882,298247,-4912,31648,2768,-2228,2120,2372,2,0,IMU_label_0_hansol,0.7498494580088922,0.3542546899932237,-0.06264790788292389,0.5552518748995524,0.5571242306812039,-0.5090571480587681,1.126223256043253,0.0,0.0,0.0,-30283.779311684582,-2852.527775787811,6744.731725757827
85,298249,-30967,-1992,6472,1215,-2984,836,298249,6566,31961,-1198,-2069,-1243,-3674,298248,-4320,32600,6016,-188,1561,-4584,298248,-4031,-31384,11264,324,3779,-2744,298290,-5792,31544,3400,-3512,3094,3230,2,0,IMU_label_0_hansol,-0.3022656992651088,0.7660467385197077,-0.5601505549124743,-0.0896615708224012,-2.716545910928759,0.49609906405197585,-1.153557994414707,0.0,0.0,0.0,-30962.332049249697,-1988.4436051495468,6479.8570144255245
86,298292,-31743,-2592,6200,1957,-5052,696,298292,8630,31705,-1364,-2655,-1287,-4728,298291,-3744,31712,5528,1410,4099,-6064,298291,-1703,-31840,10680,990,3847,-2538,298333,-5000,31272,4128,-4584,6522,4434,2,0,IMU_label_0_hansol,-0.7865035752315984,-0.24852740293161663,0.13955003219076323,-0.5478795895591805,0.2768980120489578,-0.514201061446481,1.1436451079866945,0.0,0.0,0.0,-31747.823296670667,-2594.334199948465,6191.786736090335
87,298335,-31111,-2088,5408,2767,-7054,284,298335,7578,32025,-552,-3906,2849,-5632,298334,-6208,31896,2776,2298,9065,-6414,298334,-3839,-32280,10624,1992,2813,-2176,298376,-10136,31944,2280,-6852,6990,7640,2,0,IMU_label_0_hansol,0.230640682153687,-0.7946736681839098,0.5428468958192866,0.14358232666374887,-2.8992798994542026,0.4990679106992919,-1.1365595709986342,0.0,0.0,0.0,-31106.30646527872,-2085.933918177334,5416.358972541211
88,298378,32137,-3032,4664,2741,-13704,198,298378,3794,32230,1368,-5390,1099,-6876,298377,-10392,29880,5640,3454,1301,-12706,298377,-3295,-31872,11152,2736,3647,-2990,298419,1368,31480,3864,-6312,8092,7730,2,0,IMU_label_0_hansol,0.6876924230827409,0.1880101955161594,-0.18283433779861408,0.6769807253816803,0.01279512757757093,-0.5305712470014329,1.5516217525921192,0.0,0.0,0.0,32132.03757880667,-3032.108223527702,4655.542278806289
89,298421,29057,-2360,3848,5027,-15928,1810,298421,2156,32504,1714,-8731,-1885,-9520,298420,-5016,-32424,3984,884,14941,-11734,298420,-4967,-31904,12552,3750,1761,-5004,298462,-6944,-31728,3480,-7313,-2486,7906,2,0,IMU_label_0_hansol,-0.2984356230243149,0.8290122169944595,-0.470756686121371,-0.04542098035099356,-2.6366032276308204,0.36429454675081857,-0.9379220290767909,0.0,0.0,0.0,29060.49401353567,-2355.5669127467727,3856.019351036108
90,298464,27465,-544,3768,6885,-17628,176,298464,1268,30768,3446,-7046,3879,-14104,298463,-8576,29376,2168,5572,9879,-12464,298463,-4223,-31512,11264,2841,-1473,-7406,298505,-4480,30800,4952,-9142,6054,10456,2,0,IMU_label_0_hansol,-0.7412107184743484,-0.15087043137341885,0.2512489212555779,-0.6039195006984353,-0.09607178485933443,-0.5879831118532808,1.396477527386554,0.0,0.0,0.0,27459.56040836666,-543.2172853244273,3759.8778952960697
91,298507,24433,-5664,1864,4791,-16928,766,298507,2432,27779,-1672,-11096,4763,-14802,298506,-11040,24456,11256,4944,18091,-13924,298506,-3311,-31296,13808,3850,1209,-9446,298548,-1840,-32760,5856,-8308,3382,10086,2,0,IMU_label_0_hansol,0.30462702905162653,-0.772119160808013,0.5561952918683891,0.04100209735790084,-2.6591038849858526,0.413898023033545,-1.1452845770116,0.0,0.0,0.0,24436.944050742324,-5659.8340724640775,1871.953608975171
92,298550,26169,-4624,2336,5473,-14798,1464,298550,-230,29668,3792,-9508,4295,-16800,298549,-11040,28800,1592,7492,7527,-15632,298549,41,30456,10744,1265,-2309,-9018,298591,-1464,28680,11456,-8824,3104,11550,2,0,IMU_label_0_hansol,0.7842368356963659,0.1900213333187806,-0.19547601689984315,0.5573630820548454,0.09385638995334473,-0.545003095894113,1.2095061397444717,0.0,0.0,0.0,26163.916029270815,-4624.785916971794,2327.6509904563036
93,298593,24713,-2680,392,3549,-17208,416,298593,-2724,28216,1558,-6712,17289,-18860,298592,-6016,26552,2928,3402,4173,-16894,298592,2233,-29632,11960,1267,-1797,-8816,298634,968,30984,9832,-9488,4706,13228,2,0,IMU_label_0_hansol,-0.2384914659679228,0.7005282253129335,-0.6609056121032182,-0.12484309388529863,-2.9463271534871383,0.5122651827877126,-1.4613166699662865,0.0,0.0,0.0,24717.806758119168,-2678.34148950562,400.3853922714647
94,298636,27737,-5815,-104,2475,-10022,1930,298636,-9646,29852,2428,-2236,16439,-18250,298635,-13832,23856,1776,4945,-3943,-19776,298635,3257,30424,15384,399,-4207,-9734,298677,1520,28440,11880,-7724,4608,14004,2,0,IMU_label_0_hansol,-0.7750878958819974,-0.29011754856975674,0.06313442311620603,-0.5577495910234956,0.43154810747099526,-0.4350936660677611,1.150688555839603,0.0,0.0,0.0,27732.86654269978,-5818.719729061735,-112.07765626138128
95,298679,25969,-3863,-272,-697,-10318,118,298679,-11296,27408,2704,-9264,7319,-21722,298678,-16040,25056,9064,-1233,-3633,-19310,298678,5145,-22712,15920,-1882,1017,-9374,298720,4688,-30680,9176,-9756,4350,16468,2,0,IMU_label_0_hansol,0.042301904481863474,-0.5062701479309224,0.8147465149559433,0.27944445343995344,2.6852080979890487,0.3595781865382006,-2.1139725048154396,0.0,0.0,0.0,25972.450758393265,-3867.0454432419356,-263.76003399824447
96,298722,29585,-5551,-944,-1723,-5676,2494,298722,-11488,26756,298,-4450,8073,-20966,298721,-15776,24744,5488,2344,3921,-23034,298721,4681,32120,14152,-317,-767,-10370,298763,2544,29176,11672,-6018,994,9866,2,0,IMU_label_0_hansol,0.47540835909584883,0.5430173138113525,0.09673271547485093,0.6853917644382351,1.0278829114101513,-0.7107259164594747,1.515665546078069,0.0,0.0,0.0,29578.602297401034,-5557.363628871024,-947.8397933889123
97,298765,28241,-6015,-3008,-2765,-11370,516,298765,-12054,28392,6410,-7094,5455,-22884,298764,-16440,21176,5184,6514,2997,-22786,298764,433,-26472,15584,-3401,-1575,-8956,298806,5344,30728,12600,-5253,-1286,9628,2,0,IMU_label_0_hansol,0.19594800433347903,0.5619841044239448,-0.6463684996128934,-0.47747880443085705,2.0796835795236586,0.28729774138920317,-1.879702973665549,0.0,0.0,0.0,28243.77882961795,-6023.213009008125,-3003.4179728056934
98,298808,29913,-6207,-6016,-3935,-11801,-898,298808,-12964,24970,3282,-3102,7779,-24078,298807,-23672,25728,1904,151,-175,-20300,298807,8009,-30928,13128,-2520,2165,-8142,298849,1056,28472,11392,-5619,-3764,5188,2,0,IMU_label_0_hansol,-0.46707156916804154,-0.4625477962809773,0.0005228744595404006,-0.7535870301649401,0.6459843137741181,-0.7720820851700422,1.7614751745554453,0.0,0.0,0.0,29906.15860166851,-6211.229586445101,-6021.61037000525
99,298851,28897,-7015,-8080,-6437,-19931,-1456,298851,-14826,27824,6042,-8115,-307,-23666,298850,-21744,23008,2496,7158,6331,-21366,298850,3761,-27112,13968,-3016,325,-5952,298892,12472,28168,15552,-5738,1410,2918,2,0,IMU_label_0_hansol,-0.19580076404046973,-0.5744201385029281,0.6423589136256534,0.4680583204784586,2.101735728892206,0.29023303155717944,-1.8492865953006419,0.0,0.0,0.0,28899.80642314753,-7023.102908063972,-8075.242137638988
100,298894,32721,-2071,-9696,-3347,-9077,-1268,298894,-15280,29406,6436,-5092,1505,-21672,298893,-22920,22408,3224,7482,2465,-19622,298893,11009,-31608,10064,-1380,3561,-6234,298935,4240,31040,15784,-4859,-618,1288,2,0,IMU_label_0_hansol,0.45933349159568604,0.4132089533342827,-0.04646974296246453,0.7849278102933446,0.4383307878463362,-0.7633816131937021,1.9043395869725201,0.0,0.0,0.0,32714.219989957535,-2074.0072154537474,-9702.415489323606
101,298937,32353,-6207,-13840,-3977,-16131,-1114,298937,-17454,29218,7862,-5328,579,-18936,298936,-26976,25568,4320,596,445,-16918,298936,6521,-26240,8688,-1990,1205,-3138,298978,11888,28576,14768,-3564,4761,-528,2,0,IMU_label_0_hansol,0.10894259759704944,0.6562715653523069,-0.6050759230602197,-0.43740401263781653,2.2941079956585475,0.45813315870013915,-1.6992357872321389,0.0,0.0,0.0,32357.3372316817,-6213.593178797735,-13834.178591330026
102,298980,-32735,-2535,-13560,-5919,-19157,-2850,298980,-19822,29194,10518,-2275,-469,-15566,298979,-29400,21281,-824,9712,4965,-15570,298979,8241,30888,10584,1008,833,-3278,299021,6264,29696,12760,-4012,803,-1780,2,0,IMU_label_0_hansol,-0.44156233314421206,-0.35719736761761206,0.11415205121923543,-0.8151086159020339,0.17806679313682502,-0.7520260469385454,2.0782040409847076,0.0,0.0,0.0,-32741.69911674729,-2536.268560443452,-13567.048615000835
103,299023,30089,-5583,-13920,-8951,-19097,-3964,299023,-20636,21584,13864,-7003,-2785,-14590,299022,-25696,20361,-3008,7400,3557,-13342,299022,6289,-31920,9904,2393,-4385,-2020,299064,4032,25256,14688,-4506,1923,-2924,2,0,IMU_label_0_hansol,-0.20002440453566334,-0.5639247269791051,0.6674706993355366,0.4432403472386341,2.14356190590991,0.23504579878779902,-1.8670998792706421,0.0,0.0,0.0,30091.283846449456,-5591.014948611411,-13914.831341723982
